gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	direction	significance
MUC4	0.73531825569161	3.00802866917484	1.24237494714404	0.238385736367721	0.690152615062484	-5.174647897108	up_in_PH	not_FDR_significant
KAAG1	0.165638936172133	2.89683779009684	1.2418550419251	0.238415225827702	0.690152615062484	-5.17528595415748	up_in_PH	not_FDR_significant
FBF1	-0.375537711655991	4.89995975327102	-1.24158900317113	0.238484585934336	0.690193759532236	-5.1755881673773	down_in_PH	not_FDR_significant
TIMM10	0.51256297799169	8.59559799673154	1.24150462524595	0.238519027324747	0.690193759532236	-5.17567842609641	up_in_PH	not_FDR_significant
RIPOR2	-1.43409919549296	5.76257217977183	-1.241971025029	0.238529405073777	0.690193759532236	-5.17508944228851	down_in_PH	not_FDR_significant
VWA3A	0.232273250442419	5.49183669392458	1.24123989230978	0.238606829207271	0.690193759532236	-5.17597069356824	up_in_PH	not_FDR_significant
BLOC1S2	0.271939353069477	10.1374460781469	1.24123248487819	0.238609467596221	0.690193759532236	-5.17597878933555	up_in_PH	not_FDR_significant
MIX23	0.311588295549234	4.05847680926933	1.24129041193581	0.23861624743121	0.690193759532236	-5.17590314416787	up_in_PH	not_FDR_significant
ABCC10	-0.313112476046795	6.06041556035228	-1.2410309374515	0.238681263962586	0.690241406899706	-5.17619905165035	down_in_PH	not_FDR_significant
RAPSN	0.109470711632174	2.51250657125555	1.24099509343097	0.238696110758389	0.690241406899706	-5.17623728541556	up_in_PH	not_FDR_significant
YTHDC2	-0.456748763162085	7.67141369770998	-1.24091083866861	0.238726130760558	0.690241406899706	-5.17632935340861	down_in_PH	not_FDR_significant
ANTXR2	0.458442612765443	5.74846457798255	1.2407292129081	0.238790854328944	0.690252130326743	-5.17652780599092	up_in_PH	not_FDR_significant
CD8A	0.471982644790063	4.38977457380439	1.2412314608176	0.238792635566422	0.690252130326743	-5.175897614288	up_in_PH	not_FDR_significant
NDUFB8	0.32769143883821	10.2006436766761	1.2406324910364	0.238823251515974	0.690252130326743	-5.17663441723378	up_in_PH	not_FDR_significant
TNNC2	-0.205861126912975	3.60663655492211	-1.24039807167768	0.238908894771926	0.690339054834616	-5.17688956988868	down_in_PH	not_FDR_significant
ALOXE3	0.326559003301841	2.7445112324117	1.24088618048822	0.238915609377985	0.690339054834616	-5.17627480216145	up_in_PH	not_FDR_significant
RFWD3	-0.343698999196387	4.16393396251386	-1.24033441433989	0.23897689727931	0.690387261534728	-5.17693861462043	down_in_PH	not_FDR_significant
STX18-AS1	-0.221000685978031	3.03511973384355	-1.24044431343522	0.239006008062039	0.690387261534728	-5.1767877031298	down_in_PH	not_FDR_significant
VAPB	0.578539088438009	7.36728291634634	1.24019748092812	0.239025723217207	0.690387261534728	-5.17708817071805	up_in_PH	not_FDR_significant
APOA2	-0.125440648699184	2.80147008778507	-1.23989372622555	0.239088765972832	0.690479385628678	-5.17744041601745	down_in_PH	not_FDR_significant
WWTR1	0.588253143666897	9.30244690016118	1.23983975500853	0.239181249785437	0.690575498767131	-5.1774661444956	up_in_PH	not_FDR_significant
LOC729870	0.155033105646591	3.44490641961537	1.2395396534727	0.239213033231265	0.690575498767131	-5.17782797615269	up_in_PH	not_FDR_significant
SCG2	1.22257811791885	8.94258240085367	1.24004474913275	0.239215502302093	0.690575498767131	-5.17719366161935	up_in_PH	not_FDR_significant
LRATD1	-1.32878160103541	6.81712257098658	-1.23929845870192	0.239481737573964	0.691254057101516	-5.17800823471996	down_in_PH	not_FDR_significant
AIMP1	0.507120690368469	7.31920638912104	1.23868185027434	0.239521414399921	0.691278572375662	-5.17876333935016	up_in_PH	not_FDR_significant
TDRD9	-0.822646353285577	4.84467760314852	-1.23905422791106	0.23956891698511	0.691325664114282	-5.17827473189501	down_in_PH	not_FDR_significant
DEFB126	-0.119311202691177	2.76528460901644	-1.23842813516869	0.239609997983804	0.691354215190026	-5.17904112734465	down_in_PH	not_FDR_significant
NCKAP5-AS2	-0.12214052950774	2.3885935782012	-1.2383139205196	0.239678184958029	0.69146095837449	-5.17915322832545	down_in_PH	not_FDR_significant
CELF2-AS1	-0.167893458924438	3.0824395619684	-1.23797361996807	0.23977454653168	0.691568224240617	-5.17953601681015	down_in_PH	not_FDR_significant
COPB2-DT	0.239786921489467	4.66174650271972	1.23795883711963	0.239777759451163	0.691568224240617	-5.17955309071586	up_in_PH	not_FDR_significant
ZNF284	-0.309194717201055	4.92062283300555	-1.23774041417125	0.239855871716134	0.691596399502053	-5.17979132144298	down_in_PH	not_FDR_significant
EDF1	0.351854823108205	10.0750460852522	1.23768730669565	0.239874867039671	0.691596399502053	-5.17984924021895	up_in_PH	not_FDR_significant
NTS	0.460021592212677	2.84266758777637	1.23818017473911	0.239881122147748	0.691596399502053	-5.17922814951244	up_in_PH	not_FDR_significant
FAM171B	-0.603264823216641	9.58804287679735	-1.23781326602083	0.239923809094225	0.691629518855757	-5.17966878209567	down_in_PH	not_FDR_significant
EIF4E	-1.19050609496722	7.10602006415772	-1.2378529826594	0.239998076129066	0.69175365383294	-5.17958492106943	down_in_PH	not_FDR_significant
MIER2	0.212707705200192	3.68896754811535	1.23718038782507	0.240058312679389	0.691837321304824	-5.18040103682572	up_in_PH	not_FDR_significant
PTPRF	-0.55204388347263	7.83877848729101	-1.23705688821881	0.240127792716583	0.691926379143646	-5.18052404461794	down_in_PH	not_FDR_significant
LINC01788	-0.183378785302955	2.58130130032704	-1.23742356259219	0.240151640253122	0.691926379143646	-5.18005305516165	down_in_PH	not_FDR_significant
FGF12	-1.54082482362834	6.20270685600588	-1.23726399530394	0.240208722783679	0.692000905350045	-5.18022697707543	down_in_PH	not_FDR_significant
TIAM2	-0.877360266473003	5.79905336204666	-1.236829973483	0.240364041575191	0.692279842098838	-5.18069995827092	down_in_PH	not_FDR_significant
JPH2	-0.265675707420451	3.57699419637098	-1.23644365360659	0.240368005441842	0.692279842098838	-5.18118288400385	down_in_PH	not_FDR_significant
MTMR14	-0.350366845993828	6.06844694173826	-1.23588850051874	0.240518966885694	0.692534466808867	-5.18180990688807	down_in_PH	not_FDR_significant
EHBP1L1	0.309509714333207	4.21036061419844	1.23575561960744	0.240568672673091	0.692534466808867	-5.18195370050167	up_in_PH	not_FDR_significant
TAF4B	-0.67860031356641	5.31648129043907	-1.23624995976151	0.240571729934543	0.692534466808867	-5.18133184180323	down_in_PH	not_FDR_significant
CIBAR1	-0.631111763854415	5.58212194420932	-1.2361269469144	0.240587357625481	0.692534466808867	-5.18147898046378	down_in_PH	not_FDR_significant
DGKZ	-0.713293775628882	6.1256681517728	-1.23613582482073	0.240612615633431	0.692534466808867	-5.18145615748786	down_in_PH	not_FDR_significant
TBC1D10A	0.252160171045315	5.80268131513565	1.2353557109748	0.240710007447288	0.692540532300746	-5.18239022633263	up_in_PH	not_FDR_significant
CSMD2	-0.334000387095669	4.72424059367107	-1.23534372632233	0.240716376089368	0.692540532300746	-5.18240231699291	down_in_PH	not_FDR_significant
CCBE1	-0.669418604202033	3.81192363575875	-1.23581011245552	0.240729323575387	0.692540532300746	-5.18181087577342	down_in_PH	not_FDR_significant
CUEDC2	0.308419476720159	8.29633238625801	1.23520205931286	0.240765124252799	0.692540532300746	-5.18255755021432	up_in_PH	not_FDR_significant
MS4A6E	0.122335203940655	2.40257427093128	1.23525152036483	0.240774701300378	0.692540532300746	-5.18249099996252	up_in_PH	not_FDR_significant
ZNF826P	-0.70713896207972	6.73188752361223	-1.2356068843167	0.240802166319657	0.692540532300746	-5.18203216660888	down_in_PH	not_FDR_significant
SOS2	0.435889024503614	4.98150171820632	1.23494445078358	0.240884870032202	0.692656918336734	-5.18282533852008	up_in_PH	not_FDR_significant
KCNMB3	0.18371214634748	3.45170236769534	1.23481766061187	0.240905126325163	0.692656918336734	-5.18297512157012	up_in_PH	not_FDR_significant
DPEP1	0.185762733632108	3.93397405735999	1.23467104071172	0.240955684762804	0.692712439349219	-5.18313569928686	up_in_PH	not_FDR_significant
LOC105375547	-0.0832958365708056	2.50880612579907	-1.23444159803377	0.241038059349159	0.692859400888505	-5.18338544823232	down_in_PH	not_FDR_significant
TBC1D10B	-0.262211735474322	6.95068520212395	-1.23389282878486	0.24123516960078	0.693336087088046	-5.18398264326246	down_in_PH	not_FDR_significant
HDAC2-AS2	-0.133862193793532	3.37256273760291	-1.23372094453889	0.241296934402039	0.693423702595852	-5.18416965420872	down_in_PH	not_FDR_significant
QTMAN	-0.483229029978524	5.90394841135018	-1.23324748148907	0.241473579690568	0.693787474623883	-5.18468165821367	down_in_PH	not_FDR_significant
RDH5	-0.41120443255692	3.32326762052583	-1.23370108768197	0.241486113054758	0.693787474623883	-5.18410601879799	down_in_PH	not_FDR_significant
AQP1	-1.23651508394459	7.58778987276651	-1.23360248029759	0.241521543047616	0.693799347710192	-5.18421325609215	down_in_PH	not_FDR_significant
HTRA4	0.122187203444035	2.46077674943038	1.23282066414252	0.24162709102778	0.694012613877147	-5.18514581284862	up_in_PH	not_FDR_significant
TP53I13	0.322398307913708	5.04262873069305	1.23271272118069	0.241659482366693	0.694015728087169	-5.18526621137302	up_in_PH	not_FDR_significant
GPR12	-0.36754446621701	3.17599944962055	-1.23312060022625	0.241694743871976	0.694027083180565	-5.18473721665819	down_in_PH	not_FDR_significant
LINC00630	0.125497126789691	2.43852145637374	1.23252441959267	0.241754520710178	0.694108822057145	-5.18545808869464	up_in_PH	not_FDR_significant
PCCB	0.415647020514046	7.01514903231005	1.23188144626331	0.241958727161899	0.694451836126595	-5.18616980911164	up_in_PH	not_FDR_significant
UBE4A	-0.348942838207478	9.74097521317776	-1.23173706778085	0.242010730985054	0.694451836126595	-5.18632670204009	down_in_PH	not_FDR_significant
TMEM126B	0.540652047754985	7.76795268391788	1.23160244992778	0.242086491772403	0.694451836126595	-5.18646007588697	up_in_PH	not_FDR_significant
ERVK3-2	0.163417777012916	2.50780194092995	1.23194490052712	0.242086612172503	0.694451836126595	-5.18602964481226	up_in_PH	not_FDR_significant
BAIAP2L2	0.244545603001555	4.4879798119674	1.23147274614238	0.242105960284303	0.694451836126595	-5.18661389865334	up_in_PH	not_FDR_significant
FAT3	-1.51344290363914	8.59443061604202	-1.23180238928615	0.242169050193129	0.694451836126595	-5.18616975511988	down_in_PH	not_FDR_significant
ZNF233	-0.160405287541237	2.62822845271535	-1.23146764132203	0.242198483974407	0.694451836126595	-5.18657650741695	down_in_PH	not_FDR_significant
FAM217A	0.124656420835233	3.16564483502718	1.23116285606542	0.242217644844604	0.694451836126595	-5.18695054813677	up_in_PH	not_FDR_significant
UBR1	-0.379696488165894	10.1132917755226	-1.23116200090947	0.242217953099976	0.694451836126595	-5.18695147704817	down_in_PH	not_FDR_significant
DYRK4	0.414427011247481	5.96736838475754	1.23096467878449	0.242291154405593	0.694451836126595	-5.18716482474078	up_in_PH	not_FDR_significant
SCTR-AS1	0.337054373189358	2.41061594551297	1.23126514558926	0.242362568597292	0.694451836126595	-5.18675326317533	up_in_PH	not_FDR_significant
ERCC6L	0.111513607846773	2.9923242011571	1.23075227651762	0.242365681047417	0.694451836126595	-5.18739648338575	up_in_PH	not_FDR_significant
LOC102724594	0.643183871575576	5.87531328820953	1.23108124687253	0.242400132413134	0.694451836126595	-5.1869665749832	up_in_PH	not_FDR_significant
U2AF1	0.643183871575576	5.87531328820953	1.23108124687253	0.242400132413134	0.694451836126595	-5.1869665749832	up_in_PH	not_FDR_significant
PISD	-0.364352704071205	6.21757389716557	-1.23059551033253	0.242422222737615	0.694451836126595	-5.18756671939019	down_in_PH	not_FDR_significant
C5orf24	-0.315764359065406	10.255272689755	-1.23058873911449	0.242424665184962	0.694451836126595	-5.18757407204318	down_in_PH	not_FDR_significant
PSG9	0.262990101154258	4.26116787123051	1.23050514408125	0.242454820377169	0.694451836126595	-5.18766484275086	up_in_PH	not_FDR_significant
TAS2R16	-0.123564215363961	2.47399413016149	-1.23051420205009	0.242458763940721	0.694451836126595	-5.18765157715425	down_in_PH	not_FDR_significant
SLC26A8	-0.309107767063753	3.36890557059988	-1.23090151096282	0.242493621804505	0.694451836126595	-5.18714810329922	down_in_PH	not_FDR_significant
SEC14L5	-1.05765391867841	8.56451793646612	-1.23080507183679	0.242528387736538	0.694451836126595	-5.18725280368222	down_in_PH	not_FDR_significant
ACTL7B	0.13483365138778	2.90016723263644	1.23029252191297	0.242533596994663	0.694451836126595	-5.1878947121846	up_in_PH	not_FDR_significant
ZNF526	-0.126578318165022	3.34904519659591	-1.23016708175324	0.242576799841136	0.694451836126595	-5.18803187642491	down_in_PH	not_FDR_significant
RALGAPA2	-0.643041492992026	3.57638746796164	-1.23062169186469	0.242594506449132	0.694451836126595	-5.18745187549443	down_in_PH	not_FDR_significant
HORMAD2	0.136616213878102	2.6735739629904	1.22992645361546	0.242670087043798	0.694515230006415	-5.18829001003077	up_in_PH	not_FDR_significant
RXFP1	-1.30108577528699	3.94874256948896	-1.2303865443342	0.242679311242768	0.694515230006415	-5.18770711196572	down_in_PH	not_FDR_significant
METTL21EP	-0.126067062963664	2.78079880162559	-1.22958092414367	0.242790475798904	0.694743677231199	-5.18866710041891	down_in_PH	not_FDR_significant
FBXW7	-0.996456058202691	9.45599162452437	-1.22986248585894	0.242868395201494	0.694876946931689	-5.18827580935819	down_in_PH	not_FDR_significant
COBL	-0.423994552667551	9.53478751508435	-1.2292351365104	0.242915379306396	0.694902124598998	-5.18904230633976	down_in_PH	not_FDR_significant
SSX3	0.144695787417234	3.4734174095112	1.22916158972484	0.242939889283753	0.694902124598998	-5.18912308774246	up_in_PH	not_FDR_significant
SCAF1	0.228925260661684	3.41405782605435	1.22886766420155	0.243074666590309	0.69511685637672	-5.18942824821609	up_in_PH	not_FDR_significant
FAM170B	0.094587345829579	2.81998998583046	1.22868320853995	0.24311278728484	0.69511685637672	-5.18964201509824	up_in_PH	not_FDR_significant
FAM13C	-0.734958219074999	9.18010759709384	-1.22907094441433	0.243154211059631	0.69511685637672	-5.18913442801388	down_in_PH	not_FDR_significant
SLC6A15	-1.15323295556042	5.34135855547768	-1.22895951195991	0.243194469418639	0.69511685637672	-5.18925527011953	down_in_PH	not_FDR_significant
LINC02595	0.093928549128758	2.35471740846042	1.22845620444747	0.243196927951615	0.69511685637672	-5.18988721523058	up_in_PH	not_FDR_significant
UNC45A	-0.301062392414138	4.68738518478421	-1.22843343299579	0.243203100778503	0.69511685637672	-5.18991290029825	down_in_PH	not_FDR_significant
PTPRO	-0.997944899043059	5.03223551396584	-1.22874110538887	0.24327339080368	0.695228120063939	-5.1894920955898	down_in_PH	not_FDR_significant
YWHAQ	0.292793708840659	10.5151072185518	1.22807369479474	0.243333221259405	0.695305618740187	-5.19030296854419	up_in_PH	not_FDR_significant
ULK1	-0.484608201074604	5.33059919156261	-1.22790534366329	0.2434226761409	0.695305618740187	-5.19047173180221	down_in_PH	not_FDR_significant
SLC9C2	0.0912153069668187	2.33548777944622	1.22777635653539	0.243440812876611	0.695305618740187	-5.19062531071583	up_in_PH	not_FDR_significant
RABL3	-0.357536529649467	6.92275610596417	-1.22770241461938	0.243467574567969	0.695305618740187	-5.19070546144148	down_in_PH	not_FDR_significant
ACP1	0.699926114548664	4.37068259567056	1.22819638800953	0.243470313598305	0.695305618740187	-5.19008261255719	up_in_PH	not_FDR_significant
LOC101928009	0.138086110770419	2.68339314243317	1.22766180083293	0.243488700752439	0.695305618740187	-5.19074638419794	up_in_PH	not_FDR_significant
OTUD7B	0.951413780874204	5.25517939055941	1.22794998843213	0.243559432044053	0.695418017716715	-5.19034966451996	up_in_PH	not_FDR_significant
MEGF6	0.234811157282848	2.97426179851282	1.22785929451837	0.243592240985877	0.695422124684471	-5.19044794993144	up_in_PH	not_FDR_significant
LOC105370624	0.160389403998129	2.75681265090697	1.22728733176652	0.243664884736624	0.69553993881554	-5.19113259899179	up_in_PH	not_FDR_significant
ZNF446	-0.354957528312993	6.32736429309348	-1.22680146318409	0.243793842368484	0.695760954591974	-5.1916817718201	down_in_PH	not_FDR_significant
ASH2L	-0.337963210846509	8.5815989501829	-1.22669276825968	0.243833228278617	0.695760954591974	-5.19179952179925	down_in_PH	not_FDR_significant
MFSD2B	-0.578588669851386	4.4043718887621	-1.22717520371472	0.243839827205169	0.695760954591974	-5.19118912607168	down_in_PH	not_FDR_significant
ZNF626	-0.29434736929757	4.35116339440448	-1.2263987347825	0.243941856984187	0.695760954591974	-5.19211701128889	down_in_PH	not_FDR_significant
PADI3	0.118244112873368	3.78474223537088	1.22638679748202	0.243944124777918	0.695760954591974	-5.19213093978324	up_in_PH	not_FDR_significant
KIF16B	-0.315753309776258	6.39419872993103	-1.22628486963088	0.24398107655005	0.695760954591974	-5.1922413309765	down_in_PH	not_FDR_significant
CCT7	0.418121132489301	8.97318036083299	1.22621316090802	0.244009134994834	0.695760954591974	-5.19231798937421	up_in_PH	not_FDR_significant
ADD1	-0.456021593693423	4.27393015622537	-1.22668923181663	0.244015831694507	0.695760954591974	-5.19171546177976	down_in_PH	not_FDR_significant
GRM5	-1.45259391234111	6.56652831705098	-1.22644843300736	0.244103079222507	0.695760954591974	-5.19197620261777	down_in_PH	not_FDR_significant
SACS	-0.694145750925493	8.36643422696548	-1.22631510871681	0.244151396662469	0.695760954591974	-5.19212055171578	down_in_PH	not_FDR_significant
DDHD1-DT	-0.131921417502458	3.08822062832132	-1.22581359767576	0.244151983943722	0.695760954591974	-5.19275164377014	down_in_PH	not_FDR_significant
LINC02032	-0.0985324675944552	2.51375286866018	-1.22571840995949	0.244186515428873	0.695760954591974	-5.19285469897848	down_in_PH	not_FDR_significant
LINC02893	0.145506326633175	2.65837002203428	1.22576291200857	0.244197545170644	0.695760954591974	-5.1927932904563	up_in_PH	not_FDR_significant
OR8G1	0.112539602797645	2.84794399422637	1.225639341688	0.244215202170673	0.695760954591974	-5.19294029783288	up_in_PH	not_FDR_significant
HSF5	-0.122583497595373	2.65521447482849	-1.22553215653884	0.244256152769984	0.695760954591974	-5.19305532598509	down_in_PH	not_FDR_significant
DHTKD1	-0.429687140077452	7.45497158780842	-1.22550048955026	0.2442676440284	0.695760954591974	-5.19308960491457	down_in_PH	not_FDR_significant
ERG	0.43269274460035	4.41862497807951	1.22578661009984	0.24427591005104	0.695760954591974	-5.19272530127808	up_in_PH	not_FDR_significant
ZC3H12D	-0.266951559304845	2.84542936087252	-1.22579150444726	0.244341227198604	0.695760954591974	-5.19268733922378	down_in_PH	not_FDR_significant
PAK1	-1.32068955489514	6.91338791904092	-1.22577990576521	0.24434543357944	0.695760954591974	-5.1926998924183	down_in_PH	not_FDR_significant
THSD7B	-0.234900642037442	3.41093985166309	-1.22515051596886	0.244439591292185	0.695760954591974	-5.19344646756939	down_in_PH	not_FDR_significant
HSFX1	-0.126702381724995	3.47811060104398	-1.22501713453328	0.244441038376475	0.695760954591974	-5.19361375005034	down_in_PH	not_FDR_significant
HSFX2	-0.126702381724995	3.47811060104398	-1.22501713453328	0.244441038376475	0.695760954591974	-5.19361375005034	down_in_PH	not_FDR_significant
PPP1R2	0.689970066346579	5.81513825769099	1.22545252305484	0.244464186003108	0.695760954591974	-5.19305418011395	up_in_PH	not_FDR_significant
DYNC1LI2	0.615302044047587	10.2264644303441	1.22518572071635	0.244516846158077	0.69579644005812	-5.19336441398458	up_in_PH	not_FDR_significant
PIK3C2B	-0.738207378878198	8.03583661013301	-1.22524515441817	0.244539429109203	0.69579644005812	-5.19327855381158	down_in_PH	not_FDR_significant
SLC38A4	0.0908413036721414	2.13576747546328	1.22462345285239	0.24458607204444	0.69583984151452	-5.19403871484361	up_in_PH	not_FDR_significant
NTHL1	-0.273974998908855	6.15685062994918	-1.224171950854	0.244748071561229	0.696211375640873	-5.19452812901976	down_in_PH	not_FDR_significant
ZMIZ1-AS1	0.218520362009154	3.82670627073017	1.22396120210006	0.244826735383539	0.696240799404262	-5.19475504766516	up_in_PH	not_FDR_significant
AGAP3	-0.426660239207333	7.06455749278837	-1.22392120602177	0.24484127605818	0.696240799404262	-5.19479830060081	down_in_PH	not_FDR_significant
COP1	-0.323755294014803	6.6513746427592	-1.22379084756236	0.244886616510221	0.696240799404262	-5.19494027715871	down_in_PH	not_FDR_significant
MTARC2	-0.87359831026701	5.95749490966001	-1.22420043430166	0.244918782585766	0.696240799404262	-5.1944085094971	down_in_PH	not_FDR_significant
TMEM219	0.294263231544949	6.47195957352209	1.22362987016661	0.244945156354745	0.696240799404262	-5.1951143386853	up_in_PH	not_FDR_significant
CCL24	-0.198805245038695	2.96249350537231	-1.22388164236693	0.244946860093551	0.696240799404262	-5.19479628673318	down_in_PH	not_FDR_significant
ATP6AP2	0.603972842970213	7.82890228931849	1.22353221658871	0.245050363328601	0.696445699265183	-5.19518563331432	up_in_PH	not_FDR_significant
ALYREF	0.634533738694887	6.52548842273585	1.22336927377402	0.245139977533276	0.696611078317863	-5.1953468247571	up_in_PH	not_FDR_significant
SGMS2	0.526678156794673	5.65546080368044	1.2229594176695	0.245236007290242	0.696794643631132	-5.19581595228146	up_in_PH	not_FDR_significant
SYNE4	0.289696305718042	3.45311886896129	1.22308967282277	0.245303544346219	0.69689721531039	-5.19561850799278	up_in_PH	not_FDR_significant
SLC30A7	-0.35746798318298	6.6528010562237	-1.22226421374936	0.245442227489615	0.697201857892079	-5.19659029770414	down_in_PH	not_FDR_significant
CCDC124	0.273362159928538	5.25699019817187	1.22205470017719	0.245518556890701	0.697329323402059	-5.19681662308862	up_in_PH	not_FDR_significant
HNF4A-AS1	-0.0757536431346599	2.11712487880113	-1.2218776573643	0.245583071306478	0.697423203269536	-5.19700784929393	down_in_PH	not_FDR_significant
TMEM277P	0.161965291354793	3.92665484140681	1.22172040741877	0.245640384470077	0.697496611109602	-5.19717767938017	up_in_PH	not_FDR_significant
CAMKK2	-0.794074823805364	6.44453583480405	-1.22204010592745	0.245704712169515	0.697589915391112	-5.19674278466054	down_in_PH	not_FDR_significant
MIR124-1HG	-1.01778420446217	5.62438604027305	-1.22193078462674	0.245744536508891	0.697590744223317	-5.19686082560247	down_in_PH	not_FDR_significant
DYNC2I1	-0.336041832939557	7.30736423288217	-1.22137053581291	0.245767940832917	0.697590744223317	-5.19755548165785	down_in_PH	not_FDR_significant
MELTF	0.949537137340489	7.21484598144397	1.22168737995976	0.24583322408557	0.697662196700816	-5.19712361595886	up_in_PH	not_FDR_significant
SH2D1A	0.434984315827623	3.55491020119064	1.22155181329726	0.245882630527707	0.697662196700816	-5.19726996252588	up_in_PH	not_FDR_significant
EOMES	0.401801051895951	3.8187928235114	1.22153837353047	0.245887528997811	0.697662196700816	-5.19728447031906	up_in_PH	not_FDR_significant
BRINP3-DT	-0.460601023690472	4.77531888881283	-1.2209567122158	0.246001986552645	0.69789762450717	-5.19796085359612	down_in_PH	not_FDR_significant
LINC02249	-0.103115703330418	2.31858238133659	-1.22060422271705	0.246049559748472	0.697943268138725	-5.19838166040568	down_in_PH	not_FDR_significant
NLRP13	0.201471082465951	3.6409032706132	1.22049093352468	0.246090911140296	0.697948427174134	-5.19850391744551	up_in_PH	not_FDR_significant
TAF1A	0.417608781547626	4.82996416063452	1.22049532482293	0.246114347492792	0.697948427174134	-5.19848668455537	up_in_PH	not_FDR_significant
RPS27L	0.46896449220824	6.69456058223265	1.22033535397434	0.246147707800198	0.697953746036684	-5.19867179849139	up_in_PH	not_FDR_significant
LINC01706	0.100635451972602	2.40821773424425	1.22023284546427	0.24618513575372	0.697970595905929	-5.19878240336956	up_in_PH	not_FDR_significant
PRKAR1B	-0.737477341408836	6.01506214349087	-1.22055608088284	0.246245760584446	0.698039750632726	-5.1983444968372	down_in_PH	not_FDR_significant
KLRG2	0.235584361415044	3.83442869541654	1.21993424446719	0.246294186787126	0.698039750632726	-5.19910454846727	up_in_PH	not_FDR_significant
TGM4	-0.140316350317143	2.46131009891196	-1.2200217469296	0.246329722359078	0.698039750632726	-5.19897639936444	down_in_PH	not_FDR_significant
C14orf39	-0.0759173374673914	2.27916994376001	-1.21977501952719	0.24635030075041	0.698039750632726	-5.19927733066625	down_in_PH	not_FDR_significant
PHOSPHO1	0.0903834951633797	2.75241812080912	1.21966706180608	0.246389744542742	0.698039750632726	-5.19939377485867	up_in_PH	not_FDR_significant
PGAP4	-0.837911530345755	6.33345522042424	-1.22000650484878	0.246446365578531	0.698039750632726	-5.19893728244173	down_in_PH	not_FDR_significant
DYNC2H1	-0.372869032329643	6.59283083665106	-1.21947996323639	0.246458115349018	0.698039750632726	-5.1995955625992	down_in_PH	not_FDR_significant
LNCARSR	0.108267578444686	2.98404829606498	1.21929410957126	0.246526046114127	0.698039750632726	-5.19979598446611	up_in_PH	not_FDR_significant
ANKUB1	-0.0943941101084507	2.37127924997003	-1.21928237023509	0.246532388498335	0.698039750632726	-5.19980761409234	down_in_PH	not_FDR_significant
ETFRF1	0.388674593274507	9.80272464039177	1.21923315309219	0.246548329347351	0.698039750632726	-5.19986171399642	up_in_PH	not_FDR_significant
SHARPIN	0.274802249114311	5.93164090648985	1.21921243738781	0.246555902537633	0.698039750632726	-5.19988405122733	up_in_PH	not_FDR_significant
PRSS50	-0.12715474737197	3.2154349947119	-1.21884273032454	0.246691090023037	0.698276811711311	-5.20028264880651	down_in_PH	not_FDR_significant
ERI2	-0.433979809964292	6.30083018324156	-1.21845917155382	0.246833454678352	0.698276811711311	-5.20069505116944	down_in_PH	not_FDR_significant
BRAF	-0.72753094011065	7.11639698955745	-1.21884579787046	0.246870470052496	0.698276811711311	-5.20018858473482	down_in_PH	not_FDR_significant
ENTHD1	0.115908777962807	2.31663539813386	1.21833845745387	0.246902635410107	0.698276811711311	-5.20081254529423	up_in_PH	not_FDR_significant
CABIN1	-0.264256617399557	4.76375450460241	-1.21825573008792	0.246905853770995	0.698276811711311	-5.20091533148303	down_in_PH	not_FDR_significant
LBX2-AS1	0.195385935580895	3.45581829576559	1.21825120774137	0.246909558765053	0.698276811711311	-5.20091917155053	up_in_PH	not_FDR_significant
LYRM7	-0.47474663075017	6.40420551838451	-1.2182099344267	0.246924664890596	0.698276811711311	-5.20096364791095	down_in_PH	not_FDR_significant
ENTPD2	-0.364026567191269	4.35369933023602	-1.21833202870825	0.246924723990697	0.698276811711311	-5.20080952730507	down_in_PH	not_FDR_significant
IQCN	-0.228563527605147	4.10286893236504	-1.21812526005125	0.246953608499468	0.698276811711311	-5.20105592376476	down_in_PH	not_FDR_significant
HSD11B2	-0.165845172356831	3.06432941096997	-1.21812807315349	0.246954628465206	0.698276811711311	-5.20105185870694	down_in_PH	not_FDR_significant
HMMR-AS1	0.0887680246882701	2.46646250830392	1.21801856936902	0.246992664928854	0.698295293475685	-5.20117088333251	up_in_PH	not_FDR_significant
KIRREL1	0.235654208487366	2.86290329422842	1.21797629446265	0.24718855208458	0.698641629692301	-5.20112536413921	up_in_PH	not_FDR_significant
LOC107984784	-0.0716278763517235	2.33286607749433	-1.21742109195754	0.247211474842703	0.698641629692301	-5.20181452608503	down_in_PH	not_FDR_significant
LINC02140	-0.137948536082684	3.03194650272431	-1.21733737725257	0.247242145339701	0.698641629692301	-5.20190469004505	down_in_PH	not_FDR_significant
CHL1-AS1	-0.0607240238539273	2.42405631592265	-1.21711140917484	0.247324948144176	0.698641629692301	-5.20214804287589	down_in_PH	not_FDR_significant
FAAP24	-0.291627550068116	4.4306097226228	-1.21702485536529	0.247358718747961	0.698641629692301	-5.20224020828592	down_in_PH	not_FDR_significant
TOB1-AS1	-0.170888433970783	4.17581770959917	-1.21695762869342	0.247381311377895	0.698641629692301	-5.20231363478692	down_in_PH	not_FDR_significant
ZC2HC1A	-0.742565601867762	6.8164732012435	-1.21739193164946	0.247402506310803	0.698641629692301	-5.20175465651028	down_in_PH	not_FDR_significant
