gene	logFC_discovery	FDR_discovery	logFC_validation	FDR_validation	concordant	max_FDR_across_cohorts
LEP	0.0916816130127698	0.817976282748383	2.69022785124382	0.00000000000000000000174073777154975	TRUE	0.817976282748383
LEPR	-0.405862288383234	0.833027283684739	0.655302184741097	0.00325797373438746	FALSE	0.833027283684739
LEPROT	-0.405862288383234	0.833027283684739	0.499557648442597	0.00000034603767535901	FALSE	0.833027283684739
LEPROTL1	-0.15822588435457	0.900692255870863	-0.357923181920082	0.0000217633966492975	TRUE	0.900692255870863
LETM1	-0.732627802982826	0.342194109042837	0.121990583467814	0.0516700291944209	FALSE	0.342194109042837
LETM2	-0.148333693116782	0.417123319899218	-0.614536967489969	0.0325204446341592	TRUE	0.417123319899218
LETMD1	-0.117963467822207	0.913856054619095	-0.79803320088471	0.000169934220149914	TRUE	0.913856054619095
LFNG	0.032447548464245	0.978930263023585	-0.343099222135445	0.0402079951193564	FALSE	0.978930263023585
LGALS1	1.3650253726558	0.20440989897484	0.674281654013888	0.0000000000000000348233804486026	TRUE	0.20440989897484
LGALS12	0.22072497847414	0.479075610425663	-1.75342482024002	0.00000000000930777299832137	FALSE	0.479075610425663
LGALS2	0.253935340029577	0.566437285957772	-1.67199461629282	0.00000000001629212729059	FALSE	0.566437285957772
LGALS3	0.61992580240093	0.719622617040796	1.16100010926073	0.00000000000000000000940394846149174	TRUE	0.719622617040796
LGALS3BP	0.345943739500069	0.82993115264097	0.446636345142465	0.165619974762339	TRUE	0.82993115264097
LGALS8	1.80712904148456	0.288535210060666	0.947624167054028	0.00000000000000000000000000100585722143997	TRUE	0.288535210060666
LGALS8-AS1	-0.0478748829646554	0.934232242651663	1.24841712046244	0.00000212094417903188	FALSE	0.934232242651663
LGALS9	0.395528797148558	0.504303231370623	-0.534791357922965	0.0000000213365096703527	FALSE	0.504303231370623
LGALSL	-0.778025533174818	0.593931827122434	0.515797840771703	0.0109722282060273	FALSE	0.593931827122434
LGMN	-0.11996164147839	0.93496416267415	5.40252370781723	0.000000000000000000000000000000000000000000000000000288547674910597	FALSE	0.93496416267415
LGSN	0.07538462944028	0.779540412945179	0.273909301708333	0.0900547836757777	TRUE	0.779540412945179
LHFPL2	0.796942861814767	0.452797746312401	1.8869994584217	0.00000000000000139303069785919	TRUE	0.452797746312401
LHFPL4	-0.766655352002064	0.711330574112388	0.46857653723665	0.0982947404463444	FALSE	0.711330574112388
LHPP	0.851027130291081	0.672505728726622	-0.840384226947671	0.00000251468814579059	FALSE	0.672505728726622
LIAS	-0.195479122071834	0.862192473904715	-0.646242004175134	0.00059952368287546	TRUE	0.862192473904715
LIF	1.51158556536734	0.288535210060666	5.68471577218922	0.000000000000000000000000000000000000000000000000000000000000237298792986284	TRUE	0.288535210060666
LIG1	-0.0563378542893664	0.968637497555793	-1.29235664566177	0.00000242568563604616	TRUE	0.968637497555793
LIG3	-0.627795138798914	0.484240161248928	-0.202381305521391	0.387889410461178	TRUE	0.484240161248928
LIG4	-0.202454414274999	0.852036201996761	0.432523795901555	0.0708773966686161	FALSE	0.852036201996761
LILRA1	0.279222816872761	0.463095387910149	-1.65937566488523	0.00000000000000000000000000000000000000000000266326705571687	FALSE	0.463095387910149
LILRA2	1.70197883818855	0.20440989897484	-0.954308057069293	0.000000000000000000000000000481633204586449	FALSE	0.20440989897484
LILRA3	0.138338685668754	0.641118425002496	-0.511218536905264	0.0000012423955360205	FALSE	0.641118425002496
LILRA4	0.350395422931463	0.819645817715488	-0.118504285389853	0.578122572343273	FALSE	0.819645817715488
LILRA5	0.409615710014922	0.477323412367875	-0.353898830115512	0.0248961920850876	FALSE	0.477323412367875
LILRA6	0.390350820438818	0.623617590937735	-0.292510061268366	0.00000987495121755755	FALSE	0.623617590937735
LILRB1	0.556817086690109	0.752047450754092	-0.596172993675971	0.000000000155559109546498	FALSE	0.752047450754092
LILRB2	0.390350820438818	0.623617590937735	-0.52329793926531	0.0000000000000260051690746221	FALSE	0.623617590937735
LILRB3	0.390350820438818	0.623617590937735	-0.275452643587948	0.000000993542877510662	FALSE	0.623617590937735
LILRB4	0.375459007362998	0.346992438838992	0.0842303612650079	0.387397040247422	TRUE	0.387397040247422
LILRB5	-0.052844504336818	0.910053953640742	0.247305796608979	0.287015027411235	FALSE	0.910053953640742
LILRP2	-0.139592275672266	0.64463943576239	-0.318228261470175	0.0263633167407969	TRUE	0.64463943576239
LIMA1	0.304989067107156	0.893123392633014	0.879549008089128	0.000308929456545788	TRUE	0.893123392633014
LIMD1	0.361997939121006	0.796060284767973	0.231351110933078	0.00520823539521959	TRUE	0.796060284767973
LIMD2	0.00540494151041804	0.993961689429634	-1.78538624910456	0.0000000000000000000000000000000000000000000111202217402619	FALSE	0.993961689429634
LIME1	0.239592303302752	0.700402058025347	-0.479015202916091	0.0454367795887794	FALSE	0.700402058025347
LIMK1	-0.19915757842874	0.832897300599983	-0.226491547923849	0.219081158210234	TRUE	0.832897300599983
LIMK2	-0.396989043958607	0.60807537136941	-0.115820424869195	0.257670859632833	TRUE	0.60807537136941
LIMS1	1.33460564963147	0.225781607826775	1.50933506434338	0.000000000000000000000000000000000000000000000000000000332067490366174	TRUE	0.225781607826775
LIMS3	0.829942160599446	0.481844633066092	2.66542024431421	0.000000000000000000000000000000000000000015254902110008	TRUE	0.481844633066092
LIN28A	-0.0126436937672718	0.974831924850753	0.447082576861615	0.0000183929190555054	FALSE	0.974831924850753
LIN37	-0.330110990200896	0.668067190000956	-0.79758294105435	0.0000709407261782861	TRUE	0.668067190000956
LIN52	-0.768066172315089	0.559542989306658	-0.159248211218216	0.378294378641864	TRUE	0.559542989306658
LIN54	-0.606727505638562	0.260961485074155	0.51879106019246	0.00000667709661108548	FALSE	0.260961485074155
LIN7A	-0.855079220632202	0.792761444783865	-0.891727641364398	0.0000000000120987852642136	TRUE	0.792761444783865
LIN7B	-0.325240684285028	0.776111906926599	-1.08238714827722	0.0000000252718767658917	TRUE	0.776111906926599
LIN7C	1.27893887578794	0.354855639990587	0.133575938516856	0.319285930209463	TRUE	0.354855639990587
LINC00092	-0.364274102661459	0.654052003468426	0.352431759359642	0.0344203203426331	FALSE	0.654052003468426
LINC00115	0.65999218103649	0.760800400919501	0.407828146201342	0.00490991361313203	TRUE	0.760800400919501
LINC00173	-1.12824987973563	0.440266139052562	-1.79498092915873	0.0000000000000000000014181265181741	TRUE	0.440266139052562
LINC00174	-0.00239362479508642	0.9984135738781	-0.0241926247144785	0.917581269831598	TRUE	0.9984135738781
LINC00189	0.0479686796183398	0.916356436033358	0.129524738916839	0.54140615260669	TRUE	0.916356436033358
LINC00260	-0.160073592125332	0.818427812171185	-0.456797920737233	0.0311122709095134	TRUE	0.818427812171185
LINC00265	-0.0204110360408833	0.979139566774928	-0.684083611026896	0.00000000000072718521159819	TRUE	0.979139566774928
LINC00294	-0.477840585978148	0.682809856481635	-0.335038838798071	0.0302877812233651	TRUE	0.682809856481635
LINC00309	-0.132692248009406	0.626527891717959	-0.00605227884436377	0.981852193922968	TRUE	0.981852193922968
LINC00311	0.0955359438073562	0.806261141107833	0.181430202481183	0.154354610053012	TRUE	0.806261141107833
LINC00324	-0.0922065380422148	0.896813405443108	-1.63717141736691	0.000000000000000284114518463844	TRUE	0.896813405443108
LINC00327	-0.0287642929746306	0.93890372177663	0.382556744827818	0.0250081079355842	FALSE	0.93890372177663
LINC00330	0.0613343360385641	0.918686119962053	0.467718186162992	0.000489856653693444	TRUE	0.918686119962053
LINC00339	-0.342094568418198	0.611486402437408	-1.419008343242	0.000000000317390211502468	TRUE	0.611486402437408
LINC00467	0.375273980074831	0.81647646417248	0.181064213187176	0.459889715224377	TRUE	0.81647646417248
LINC00471	-0.123892501172207	0.796060284767973	0.568836863075394	0.000225263223480972	FALSE	0.796060284767973
LINC00482	-0.0830623671451418	0.928394078193052	-0.895237230703204	0.00000970077711549959	TRUE	0.928394078193052
LINC00507	-1.65281952245058	0.502935514115135	0.0290118287163412	0.880707637012154	FALSE	0.880707637012154
LINC00526	-0.186487288399068	0.900852264845923	-0.479818444744277	0.0250214022281619	TRUE	0.900852264845923
LINC00574	-0.194752430467475	0.701572010032607	0.621530304591254	0.000495971426122693	FALSE	0.701572010032607
LINC00598	-0.10874519633558	0.792136487160315	0.299986974427928	0.0506055923657966	FALSE	0.792136487160315
LINC00623	0.570143958792959	0.796764799153822	-0.720466240725631	0.0000000543034760222065	FALSE	0.796764799153822
LINC00641	-0.232816115483456	0.582654649089155	1.38040021911918	0.000000000185327987246793	FALSE	0.582654649089155
LINC00648	0.0721854340289982	0.837579086010878	0.538884793308636	0.0000752243528354463	TRUE	0.837579086010878
LINC00654	0.0834057581294676	0.888623247827229	1.01754175891923	0.000397883723425089	TRUE	0.888623247827229
LINC00656	-0.0764763515204576	0.896813405443108	2.08808336726659	0.00000000000000000221465679288402	FALSE	0.896813405443108
LINC00662	-0.0278684858116316	0.99133013259054	-0.293642720206536	0.11385748090184	TRUE	0.99133013259054
LINC00663	-0.550696148172888	0.736045481042061	0.293245256507446	0.0107644001410226	FALSE	0.736045481042061
LINC00665	-0.178754062066031	0.880408190884774	0.32231977394482	0.00583910234118911	FALSE	0.880408190884774
LINC00667	-0.333876559165499	0.844004801166765	-0.0797054363440806	0.598185667072827	TRUE	0.844004801166765
LINC00671	0.0781342826817713	0.856594746563339	-0.821086828269407	0.00000835611319940952	FALSE	0.856594746563339
LINC00674	0.409358330974966	0.76450511651102	0.149745694780844	0.10316805325126	TRUE	0.76450511651102
LINC00685	0.00570952480552034	0.997836411840181	0.66988425047555	0.00194502734880349	TRUE	0.997836411840181
LINC00847	-0.155313137078958	0.846341190512357	1.35667480311487	0.000000000559587681382957	FALSE	0.846341190512357
LINC00852	-0.0604416982913167	0.819818643943106	0.0869802282807234	0.769018862146031	FALSE	0.819818643943106
LINC00856	-0.00156334936384051	0.998800555500974	4.14667782807909	0.000000000000000000000000000000000030524966458575	FALSE	0.998800555500974
LINGO3	0.061634865462576	0.930375700779943	-0.589723323091809	0.0424347191537857	FALSE	0.930375700779943
LIPA	0.575806591404245	0.677818048404747	-0.0897962750460417	0.508843757828532	FALSE	0.677818048404747
LIPT1	-0.0819121147150987	0.953081946643301	0.223261550702991	0.320227276722943	FALSE	0.953081946643301
LITAF	0.824618167876107	0.594438785627409	0.976928392778158	0.000000000000000000000269701170344883	TRUE	0.594438785627409
LLGL1	0.0824501890022269	0.971364359235692	-0.493300137833889	0.00436771236496857	FALSE	0.971364359235692
LLGL2	-0.104961723238508	0.9495002037387	-0.206025095544277	0.393769681083818	TRUE	0.9495002037387
LLPH	-0.703406012493216	0.54226557807015	0.510487569338468	0.0000000000022806135824341	FALSE	0.54226557807015
LMAN1	0.344634912879801	0.724636547548724	1.22985570907998	0.00000000000000230283600509024	TRUE	0.724636547548724
LMAN2	0.433903120747114	0.658679813625836	-0.327050675920642	0.00000000389446151735583	FALSE	0.658679813625836
LMAN2L	-0.266372425903799	0.767524914332324	-0.263828300378684	0.291152933354709	TRUE	0.767524914332324
LMBR1	0.118831155604004	0.924805894646511	0.395463671938472	0.0383478031431725	TRUE	0.924805894646511
LMBR1L	-0.0961600639895952	0.908181136076498	-0.149871563451108	0.164941018994545	TRUE	0.908181136076498
LMBRD1	0.196494268610522	0.866995046373263	-0.0966400209207343	0.278269054206255	FALSE	0.866995046373263
LMBRD2	-0.785693748966176	0.653404141259301	-1.47641079448914	0.000000592693837550395	TRUE	0.653404141259301
LMF1	-0.406129071101317	0.877151678636492	-1.06583843992261	0.000000421408717500506	TRUE	0.877151678636492
LMF2	0.0323174249723115	0.971791457075903	-0.229200177956957	0.0121774548436116	FALSE	0.971791457075903
LMLN	-0.232242423498099	0.845046719935125	0.717691526791163	0.00363348504983017	FALSE	0.845046719935125
LMNA	1.43413958257286	0.274951244290016	2.08261126872711	0.000000000000000000000000117772022528329	TRUE	0.274951244290016
LMNB1	-0.0836873385483536	0.924805894646511	-0.182524207125658	0.234234351825073	TRUE	0.924805894646511
LMNB2	-0.251483013139334	0.810748284964978	0.653631530154081	0.00195615631764738	FALSE	0.810748284964978
LMO2	0.188933332532082	0.939837953777975	-1.39401960100554	0.000000000411293303736146	FALSE	0.939837953777975
LMO4	-1.37559830778986	0.560746703117487	-1.8741008147604	0.00000000000000000000000000000562198411615767	TRUE	0.560746703117487
LMOD3	0.0381676167647296	0.906417129614218	0.276564375430029	0.0454912835313965	TRUE	0.906417129614218
LMTK2	-1.1102934509404	0.62527698629381	0.30498413015183	0.0628037306336406	FALSE	0.62527698629381
LMX1B	0.029182003101329	0.968735914144191	0.433209176223856	0.0143052621617883	TRUE	0.968735914144191
LNPEP	-0.52088762881441	0.713572765494911	-1.2566391332078	0.00000000000000000283856467367086	TRUE	0.713572765494911
LNX2	-0.345179157639718	0.787812044690026	0.0724700170241917	0.664958356461747	FALSE	0.787812044690026
LOC100128288	-0.705435274331151	0.635312241262814	0.299418828417793	0.0293062919696026	FALSE	0.635312241262814
LOC100129034	-0.39831332789842	0.765770284803173	-0.446876401498854	0.00968600665851455	TRUE	0.765770284803173
LOC100130357	0.085791767532208	0.746550452793922	1.45460640909376	0.0000000000000000000014970512731589	TRUE	0.746550452793922
LOC100130744	-0.0178622333609364	0.983682309825921	-0.33195868236288	0.29715048045313	TRUE	0.983682309825921
LOC100130872	0.465879629218247	0.35999180235236	0.355729055492057	0.0525885628365573	TRUE	0.35999180235236
LOC100132062	0.114045153585644	0.950191975388652	0.318716367327732	0.29835601507054	TRUE	0.950191975388652
LOC100132077	-0.0314697422705272	0.886827219289805	-1.25148165536225	0.0000000004744478407228	TRUE	0.886827219289805
LOC100132287	0.114045153585644	0.950191975388652	0.312023242340088	0.309719038169781	TRUE	0.950191975388652
LOC100132356	-0.995990598210496	0.622176998531796	-0.0353413516148291	0.871658702582382	TRUE	0.871658702582382
LOC100190986	-0.0530861902110535	0.982055089736305	0.414510040206632	0.0000177822873449144	FALSE	0.982055089736305
LOC100272217	0.13804711967279	0.957322776292493	0.815541408471497	0.000120890379429025	TRUE	0.957322776292493
LOC100288069	0.248079577543717	0.645221882090649	-0.536346993757172	0.0000000933117618285375	FALSE	0.645221882090649
LOC100288123	0.0898564670001285	0.840079554899444	-0.299616780379446	0.259402925825218	FALSE	0.840079554899444
LOC100288637	0.538942949858909	0.234426131635951	0.2235758840561	0.214915780063646	TRUE	0.234426131635951
LOC100289230	-0.320797740487885	0.877721271773874	-0.603726539109406	0.00000909700396739874	TRUE	0.877721271773874
LOC100289473	0.0240061302739676	0.974831924850753	-0.575498801331207	0.00804790328750983	FALSE	0.974831924850753
LOC100289495	0.0863173345356136	0.856208833299033	-0.00887121041530525	0.938437757959811	FALSE	0.938437757959811
LOC100294145	-0.0497358562488737	0.948874067928335	-1.35116057280137	0.000000000729154911128243	TRUE	0.948874067928335
LOC100506472	-0.738977984294436	0.379517707954882	0.301938215503743	0.0746054178827792	FALSE	0.379517707954882
LOC100507634	0.03604945214509	0.968637497555793	1.06142309192568	0.0000162219458553032	TRUE	0.968637497555793
LOC100630923	0.567141950702209	0.446677198816124	1.50627538522301	0.000000504641262350773	TRUE	0.446677198816124
LOC145474	-0.0101269971356768	0.997028807899567	0.13228810750123	0.702263968688177	FALSE	0.997028807899567
LOC148696	0.0139324302111388	0.984675373674619	-0.268656330322113	0.218371620018229	FALSE	0.984675373674619
LOC154761	0.54380063037117	0.591969110994398	2.76065552047253	0.00000000000000000000000000000125834125281618	TRUE	0.591969110994398
LOC155060	0.16669505210489	0.857307204435906	-0.465263634886432	0.0443011134835101	FALSE	0.857307204435906
