gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	direction
S100A4	-1.02529943803052	9.67049585932813	-10.4524853919879	0.00000000000000000000111959090060904	0.0000000000000000000107835675624119	37.6302438324945	down_in_hematoma
ING4	-1.41093310718281	4.6734620879757	-10.4505605698743	0.00000000000000000000113585915362607	0.0000000000000000000109316373863162	38.213452241141	down_in_hematoma
ATXN1	0.875164720581257	5.00615793868807	10.4403271141927	0.00000000000000000000121441333755897	0.0000000000000000000116784488910297	38.1002287180696	up_in_hematoma
MMP25	-1.46254031473056	4.05996540797833	-10.4337241245602	0.00000000000000000000128856309006525	0.0000000000000000000123817631935224	38.2126821054396	down_in_hematoma
AGTPBP1	-0.777948601753162	6.84515728882698	-10.4335277136439	0.00000000000000000000129045998876201	0.0000000000000000000123902420147409	37.7442933924957	down_in_hematoma
MCM3	-2.30432984737625	0.0415995852942601	-10.4227825090723	0.00000000000000000000139858067813065	0.0000000000000000000134178050447837	38.2558189798304	down_in_hematoma
TRERF1	-2.22273097966921	3.24161460145344	-10.4212222838278	0.00000000000000000000141501192275012	0.0000000000000000000135647885498801	38.1868910425117	down_in_hematoma
SLITRK4	-1.89679364778417	0.58930687965048	-10.4004895055199	0.00000000000000000000165248215381388	0.0000000000000000000158288349368854	38.0522828602931	down_in_hematoma
SLC2A9	-1.53393455992991	1.24691500036265	-10.3991608420441	0.00000000000000000000166898625073531	0.0000000000000000000159743958309015	37.9192420647263	down_in_hematoma
NT5C3	-1.26768256434711	5.33311583968152	-10.3943569377609	0.00000000000000000000173003824847206	0.0000000000000000000165356425626574	37.726550653228	down_in_hematoma
CHMP4B	1.49267216692947	1.52282532336414	10.3930414915995	0.00000000000000000000173033253050652	0.0000000000000000000165356425626574	38.0536627764646	up_in_hematoma
GALNT3	-1.89345395482882	3.07232214318197	-10.3930656191159	0.00000000000000000000174682488180497	0.0000000000000000000166801972490102	37.9963756749768	down_in_hematoma
THOC5	-1.17612769222373	4.98733037008006	-10.3863451022464	0.00000000000000000000183684016966467	0.0000000000000000000175260382750896	37.7148715932832	down_in_hematoma
SEC16A	0.964592639947599	5.73484146161992	10.3811089060482	0.00000000000000000000191015966489751	0.0000000000000000000182113817231798	37.4719124217186	up_in_hematoma
LOC100133445	1.33011020492825	4.04606710321815	10.3804493292356	0.00000000000000000000191959942171178	0.0000000000000000000182871043193183	37.7633654203972	up_in_hematoma
SLC4A7	1.94796811523454	0.28871876239995	10.3687083247507	0.00000000000000000000209561626754351	0.0000000000000000000199483721555018	37.8405488873188	up_in_hematoma
SH3BGRL3	0.548779894923721	10.3642815936824	10.3671295768072	0.0000000000000000000021086840694367	0.0000000000000000000200571328193383	36.9201945536996	up_in_hematoma
VMP1	-0.62140471302337	9.66940325747867	-10.3642248991429	0.00000000000000000000216698755742981	0.0000000000000000000205956568396033	36.9686767723967	down_in_hematoma
MICU1	-0.848320305453591	5.60713807576216	-10.3633412381671	0.00000000000000000000218133713436224	0.0000000000000000000207159179019954	37.3586289828499	down_in_hematoma
MSR1	2.02159809166778	0.589990124911246	10.36127494065	0.00000000000000000000221526126072343	0.0000000000000000000210217449706412	37.7222846900268	up_in_hematoma
DDX17	-0.578082853802472	7.85465039008722	-10.3589581606704	0.00000000000000000000223520430240272	0.000000000000000000021194526510283	37.0828474517049	down_in_hematoma
MAPKAPK2	1.58995657990874	1.28789435845158	10.3497530467365	0.00000000000000000000239135485578402	0.000000000000000000022657577078115	37.7484623098411	up_in_hematoma
FIG4	-1.60127314076167	4.52204552422216	-10.3472986518557	0.00000000000000000000245891463419023	0.0000000000000000000232796313390428	37.4073893238136	down_in_hematoma
HLA-DMB	-1.62251360966892	2.7452302505719	-10.3452071888441	0.00000000000000000000249760014684609	0.0000000000000000000236275682365851	37.2144515954645	down_in_hematoma
NOD1	-2.43316602586597	1.12826772284078	-10.3377331379512	0.00000000000000000000264085992419614	0.0000000000000000000249634847168789	37.6068841685451	down_in_hematoma
TANC2	2.44850894565859	2.38755976370933	10.3315909219623	0.00000000000000000000276468784776212	0.0000000000000000000261137917128529	37.5355663998063	up_in_hematoma
PTPRC	-0.918292140867141	9.85938386620363	-10.3306859054869	0.00000000000000000000278341483618479	0.0000000000000000000262703596555833	36.7194692758661	down_in_hematoma
SZRD1	0.652694118169281	5.99087261328128	10.327282476299	0.00000000000000000000282805778179546	0.0000000000000000000266710962849946	37.0445088934736	up_in_hematoma
NME8	-2.40995206130601	0.3059562494938	-10.3254571253567	0.00000000000000000000289410767558605	0.0000000000000000000272729452484047	37.5792526755338	down_in_hematoma
DOCK8	-0.689166561323639	7.98947989030557	-10.3173555615805	0.00000000000000000000307432496421077	0.0000000000000000000289489057732506	36.7648722813923	down_in_hematoma
EAF2	-1.9450427716607	3.25148450849701	-10.3170307616372	0.00000000000000000000308177824625547	0.0000000000000000000289967316806764	37.3887477038888	down_in_hematoma
ALPK1	-1.20925865430166	4.76635605274719	-10.311356302504	0.00000000000000000000321493000213488	0.0000000000000000000302262818445522	37.2208108353918	down_in_hematoma
BTAF1	1.03163238396459	5.00370274718977	10.296773114987	0.0000000000000000000035839584988752	0.0000000000000000000336699116513561	36.8972019887567	up_in_hematoma
EIF1B	0.555676708536955	6.79556664512329	10.2953121461012	0.00000000000000000000358934629157177	0.0000000000000000000336946089615419	36.7083563472973	up_in_hematoma
CD33	-1.40300736232389	3.90451868962486	-10.2952557090923	0.00000000000000000000362469718114967	0.0000000000000000000340003277061298	36.8899434045743	down_in_hematoma
ZNF608	-2.40181025402475	-0.677181476836806	-10.2923271215322	0.0000000000000000000037046293528897	0.0000000000000000000347234369047137	37.3545132477145	down_in_hematoma
PHOSPHO1	-2.09285302943434	2.87225593801864	-10.289567517469	0.00000000000000000000378155275605978	0.0000000000000000000354172575228206	37.2182453400622	down_in_hematoma
RPL10	0.596556362722627	8.75029259117524	10.2837882256408	0.00000000000000000000394783437507024	0.0000000000000000000369462844618642	36.3495820562786	up_in_hematoma
FUZ	-1.86849105339971	1.66377990788386	-10.2835379823418	0.00000000000000000000395519635348714	0.0000000000000000000369868400192484	37.2455351185243	down_in_hematoma
DHX57	-1.71079174308528	0.009101668725764	-10.2827346066964	0.00000000000000000000397892349326455	0.0000000000000000000371802544936802	37.2135906002214	down_in_hematoma
DDIT3	1.08463559634602	7.63679391484247	10.2808837116727	0.00000000000000000000403412853955367	0.0000000000000000000376672873498233	36.5535227339814	up_in_hematoma
GPR97	2.1333115140272	6.00140820249377	10.2773245746778	0.00000000000000000000414243348419208	0.0000000000000000000386489993448723	36.8582232334364	up_in_hematoma
CASP8	-0.892362753416967	5.93163072987695	-10.2734060500353	0.00000000000000000000426502168886874	0.0000000000000000000397623739588961	36.7636364812385	down_in_hematoma
TRANK1	-1.7323031892577	4.20020872947697	-10.2723961369607	0.00000000000000000000429719657981716	0.0000000000000000000400317786646125	37.0067092817081	down_in_hematoma
EPB41L3	1.18401208576469	0.700364211508355	10.2695560689341	0.00000000000000000000434832540283641	0.0000000000000000000404772089518606	36.9802505347135	up_in_hematoma
ASH2L	-1.9589982725103	4.09316348899864	-10.2681558578846	0.00000000000000000000443494339922279	0.0000000000000000000412520668200365	36.9637820898403	down_in_hematoma
CD300LF	-0.942610242846261	5.67170351527627	-10.2617501502237	0.00000000000000000000465140593073594	0.0000000000000000000432325880000593	36.6780411508377	down_in_hematoma
MATK	2.69567061596618	-2.33506902490399	10.2585734853845	0.00000000000000000000476261751221277	0.0000000000000000000442325837845282	37.1131044748603	up_in_hematoma
DPF2	-0.869585436713864	6.1146704336141	-10.2543549641551	0.00000000000000000000491440088373549	0.0000000000000000000456075820615969	36.517924649783	down_in_hematoma
IL1B	1.59901003288109	9.14579160717268	10.2524100659808	0.00000000000000000000498598966389202	0.0000000000000000000462368198672083	36.1212804699182	up_in_hematoma
STIM1	-1.19998414257314	5.72789203606901	-10.2217912243233	0.00000000000000000000625986466561297	0.0000000000000000000580058627929675	36.3730249541454	down_in_hematoma
RGL2	-0.788452347959085	6.00961145353884	-10.212759349557	0.00000000000000000000667321367979522	0.0000000000000000000617892029350561	36.2854298790847	down_in_hematoma
USP21	-1.73807297751588	2.49651447119069	-10.2122757182714	0.00000000000000000000671812646358345	0.0000000000000000000621579382573823	36.6674797283554	down_in_hematoma
TM9SF3	1.52283655574701	3.68463518536741	10.2104650308599	0.00000000000000000000680903336521692	0.0000000000000000000629513432925013	36.5099493884725	up_in_hematoma
RAB34	0.862800945384732	1.92030161073281	10.2011774346888	0.00000000000000000000722876038688645	0.0000000000000000000667812788237854	36.2682923919414	up_in_hematoma
MTMR14	-0.667517377009798	6.85176249470417	-10.1882786453026	0.00000000000000000000802738887207481	0.0000000000000000000741031748258879	35.9070020054862	down_in_hematoma
NELFE	0.842512641207011	5.92707828677907	10.187588025224	0.00000000000000000000806860689539108	0.0000000000000000000744274139074103	36.0220038053783	up_in_hematoma
CSRNP1	0.920620650342226	8.23544557416252	10.186862346307	0.00000000000000000000811214408504455	0.0000000000000000000747725401589804	35.7574112088477	up_in_hematoma
MGAT1	0.810086410657052	8.71092774729807	10.1841925457125	0.00000000000000000000827433927234856	0.0000000000000000000762100343387579	35.6687965765727	up_in_hematoma
ATRX	-0.820294801901815	6.33814813456852	-10.1797374741495	0.00000000000000000000855220386067442	0.0000000000000000000787099214396508	35.9342211144191	down_in_hematoma
ALAD	-2.22381629469328	2.56297714185102	-10.1763947383318	0.00000000000000000000876676663778769	0.0000000000000000000806238862554978	36.3308921198527	down_in_hematoma
LRRC25	-0.601115081214624	8.79762269623309	-10.1753504783501	0.00000000000000000000882963509137927	0.0000000000000000000811409581422235	35.63808915389	down_in_hematoma
CXCR2P1	-2.70146808693448	0.320324571991774	-10.1737783766769	0.00000000000000000000893843229919645	0.0000000000000000000820790027594634	36.4456589057358	down_in_hematoma
NTHL1	-1.96069280632874	-0.736509093760713	-10.1698554100844	0.00000000000000000000920211000300681	0.0000000000000000000844367914851407	36.4321153028322	down_in_hematoma
PLSCR1	0.793892750909308	7.42496335928557	10.1588471694956	0.00000000000000000000998404127252429	0.0000000000000000000915428649109153	35.6468678149204	up_in_hematoma
NSMCE4A	-1.42381969898809	0.318258588056127	-10.1543362636261	0.0000000000000000000102490157412375	0.0000000000000000000939018974101531	36.2395735539654	down_in_hematoma
NAGA	-1.01805270798099	3.41705686382862	-10.1551700778031	0.0000000000000000000102596783687685	0.0000000000000000000939291243761392	35.739370020929	down_in_hematoma
IST1	0.552271733166812	7.43471751909631	10.1518217810009	0.0000000000000000000104233378233188	0.0000000000000000000953559736600697	35.5907441821362	up_in_hematoma
SWAP70	1.01765739527508	3.85565420906621	10.149578409524	0.0000000000000000000106400190398813	0.0000000000000000000972653836332865	35.990508135262	up_in_hematoma
MAP2K1	1.29483500003322	3.67924998374568	10.1420728829548	0.0000000000000000000113043624261047	0.000000000000000000103261165527312	35.9374650600768	up_in_hematoma
RIN3	-0.702593874275737	6.99825578855411	-10.141396638269	0.0000000000000000000113610852683343	0.000000000000000000103701744680244	35.577375947361	down_in_hematoma
APC	-1.04098874044977	5.18929395617737	-10.1333992533686	0.000000000000000000012053750940792	0.000000000000000000109942091291928	35.8370808847718	down_in_hematoma
IRF2	-0.800930555731814	7.06337887925452	-10.1332732975189	0.0000000000000000000120649894767522	0.000000000000000000109962474984757	35.5218041947037	down_in_hematoma
DNAJC2	1.52805956764442	2.48866683938902	10.126129008423	0.0000000000000000000127197962732035	0.000000000000000000115844050622397	35.88301692375	up_in_hematoma
SPRY2	2.88852945415191	1.43641635085952	10.1210166133908	0.0000000000000000000132099454517941	0.00000000000000000012021837839252	35.9911788089899	up_in_hematoma
FAM195A	1.50253541100448	0.575191790501911	10.1204982260147	0.0000000000000000000132272467708283	0.000000000000000000120286198668746	35.9831083670494	up_in_hematoma
PARP16	-2.65055098487715	2.20321635328622	-10.1205009175772	0.0000000000000000000132604183942261	0.000000000000000000120498132327889	36.0388006719325	down_in_hematoma
SLC31A2	-0.858487457621769	7.26342243987397	-10.1192296971597	0.0000000000000000000133856575420369	0.000000000000000000121545751346391	35.3444302421761	down_in_hematoma
CMTM7	-0.785961542866508	6.02966492547318	-10.1185635546543	0.0000000000000000000134517540071249	0.000000000000000000122055179560934	35.4935531370057	down_in_hematoma
MTM1	-1.67753590861173	4.24985460837494	-10.115536376558	0.0000000000000000000137562303277988	0.000000000000000000124677227064424	35.8067711751659	down_in_hematoma
